,Character_Id,Character_Name,Movie_Number,Movie_Title,Gender,Position_in_Credits
5108,u5108,CORNELIUS,m338,escape from the planet of the apes,?,?
5109,u5109,LEWIS,m338,escape from the planet of the apes,?,?
5110,u5110,MILO,m338,escape from the planet of the apes,?,?
5111,u5111,STEVIE,m338,escape from the planet of the apes,?,?
5112,u5112,ZIRA,m338,escape from the planet of the apes,?,?
5113,u5113,BRAZEN,m339,escape from l.a.,?,?
5114,u5114,CUERVO JONES,m339,escape from l.a.,?,?
5115,u5115,HERSHE,m339,escape from l.a.,?,?
5116,u5116,MALLOY,m339,escape from l.a.,m,6
5117,u5117,MAP TO THE STARS EDDIE,m339,escape from l.a.,m,2
5118,u5118,PENDEJO BOB,m339,escape from l.a.,?,?
5119,u5119,PIPELINE,m339,escape from l.a.,?,?
5120,u5120,PLISSKEN,m339,escape from l.a.,m,1
5121,u5121,PRESIDENT,m339,escape from l.a.,?,?
5122,u5122,SPINAL,m339,escape from l.a.,?,?
5123,u5123,TASLIMA,m339,escape from l.a.,?,?
5124,u5124,UTOPIA,m339,escape from l.a.,?,?
5125,u5125,ARTHUR,m340,excalibur,m,1
5126,u5126,FIGURE,m340,excalibur,?,?
5127,u5127,GUENEVERE,m340,excalibur,?,?
5128,u5128,KAY,m340,excalibur,?,?
5129,u5129,LANCELOT,m340,excalibur,m,3
5130,u5130,MERLIN,m340,excalibur,m,6
5131,u5131,MORDRED,m340,excalibur,?,?
5132,u5132,MORGANA,m340,excalibur,?,?
5133,u5133,PERCEVAL,m340,excalibur,?,?
5134,u5134,SIR ECTOR,m340,excalibur,?,?
5135,u5135,UTHER,m340,excalibur,?,?
5136,u5136,BURKE,m341,the exorcist,?,?
5137,u5137,CARDINAL,m341,the exorcist,?,?
5138,u5138,CHRIS,m341,the exorcist,f,1
5139,u5139,CLINIC DIRECTOR,m341,the exorcist,?,?
5140,u5140,DR. KLEIN,m341,the exorcist,m,9
5141,u5141,DR. TANNEY,m341,the exorcist,?,?
5142,u5142,FATHER DYER,m341,the exorcist,?,?
5143,u5143,KARL,m341,the exorcist,?,?
5144,u5144,KARRAS,m341,the exorcist,m,6
5145,u5145,KINDERMAN,m341,the exorcist,m,3
5146,u5146,MERRIN,m341,the exorcist,m,2
5147,u5147,MRS.KARRAS,m341,the exorcist,?,?
5148,u5148,NURSE,m341,the exorcist,?,?
5149,u5149,PRESIDENT,m341,the exorcist,?,?
5150,u5150,PSYCHIATRIST,m341,the exorcist,?,?
5151,u5151,REGAN,m341,the exorcist,f,7
5152,u5152,REGAN/DEMON,m341,the exorcist,?,?
5153,u5153,SHARON,m341,the exorcist,f,4
5154,u5154,UNCLE,m341,the exorcist,?,?
5155,u5155,WILLIE,m341,the exorcist,?,?
5156,u5156,BUD,m342,the fabulous baker boys,?,?
5157,u5157,CHARLIE,m342,the fabulous baker boys,?,?
5158,u5158,DONNA,m342,the fabulous baker boys,?,?
5159,u5159,DR. BEASLEY,m342,the fabulous baker boys,?,?
5160,u5160,EARL,m342,the fabulous baker boys,?,?
5161,u5161,FRANK,m342,the fabulous baker boys,m,3
5162,u5162,GIRL,m342,the fabulous baker boys,?,?
5163,u5163,HELEN,m342,the fabulous baker boys,?,?
5164,u5164,JACK,m342,the fabulous baker boys,m,1
5165,u5165,KID,m342,the fabulous baker boys,?,?
5166,u5166,LLOYD,m342,the fabulous baker boys,?,?
5167,u5167,MONICA,m342,the fabulous baker boys,?,?
5168,u5168,MR. DANIELS,m342,the fabulous baker boys,?,?
5169,u5169,MRS.  BAKER,m342,the fabulous baker boys,?,?
5170,u5170,MRS. BAKER,m342,the fabulous baker boys,?,?
5171,u5171,NICK,m342,the fabulous baker boys,?,?
5172,u5172,NINA,m342,the fabulous baker boys,f,4
5173,u5173,SUSIE,m342,the fabulous baker boys,f,2
5174,u5174,TOMMY,m342,the fabulous baker boys,?,?
5175,u5175,WILLIE,m342,the fabulous baker boys,?,?
5176,u5176,WOMAN,m342,the fabulous baker boys,?,?
5177,u5177,ARCHER,m343,face/off,m,1
5178,u5178,BUZZ,m343,face/off,?,?
5179,u5179,CASTOR,m343,face/off,m,1
5180,u5180,DIETRICH,m343,face/off,?,?
5181,u5181,DR. GARDNER,m343,face/off,?,?
5182,u5182,EVE,m343,face/off,f,3
5183,u5183,JAMIE,m343,face/off,?,?
5184,u5184,KIMBERLY,m343,face/off,?,?
5185,u5185,LAZARRO,m343,face/off,?,?
5186,u5186,POLLUX,m343,face/off,?,?
5187,u5187,SASHA,m343,face/off,?,?
5188,u5188,TITO,m343,face/off,?,?
5189,u5189,WALTON,m343,face/off,?,?
5190,u5190,WANDA,m343,face/off,?,?
5191,u5191,WAXY,m343,face/off,?,?
5192,u5192,ADELLE,m344,the family man,?,?
5193,u5193,ALAN,m344,the family man,m,5
5194,u5194,ANNIE,m344,the family man,f,7
5195,u5195,ARNIE,m344,the family man,m,4
5196,u5196,BIG ED,m344,the family man,?,?
5197,u5197,CASH,m344,the family man,m,3
5198,u5198,EVELYN,m344,the family man,?,?
5199,u5199,FRANK,m344,the family man,?,?
5200,u5200,JACK,m344,the family man,m,1
5201,u5201,KATE,m344,the family man,f,2
5202,u5202,KENNY,m344,the family man,?,?
5203,u5203,LASSITER,m344,the family man,?,?
5204,u5204,LORI,m344,the family man,?,?
5205,u5205,MAN,m344,the family man,?,?
5206,u5206,MRS. PETERSON,m344,the family man,?,?
5207,u5207,PAULA,m344,the family man,?,?
5208,u5208,SAM WONG,m344,the family man,?,?
5209,u5209,TONY THE DOORMAN,m344,the family man,?,?
5210,u5210,ALICIA,m345,the fantastic four,?,?
5211,u5211,BEN,m345,the fantastic four,m,4
5212,u5212,DEBBIE,m345,the fantastic four,?,?
5213,u5213,DOCTOR,m345,the fantastic four,?,?
5214,u5214,JOHNNY,m345,the fantastic four,m,2
5215,u5215,LEONARD,m345,the fantastic four,?,?
5216,u5216,REED,m345,the fantastic four,m,1
5217,u5217,SEXY NURSE,m345,the fantastic four,?,?
5218,u5218,SUE,m345,the fantastic four,F,?
5219,u5219,THE THING,m345,the fantastic four,?,?
5220,u5220,VICTOR,m345,the fantastic four,m,6
5221,u5221,CARTER,m346,fantastic voyage,m,3
5222,u5222,CORA,m346,fantastic voyage,f,2
5223,u5223,DUVAL,m346,fantastic voyage,m,7
5224,u5224,GRANT,m346,fantastic voyage,m,1
5225,u5225,MAN,m346,fantastic voyage,?,?
5226,u5226,MICHAELS,m346,fantastic voyage,m,4
5227,u5227,MICHAELS' VOICE,m346,fantastic voyage,?,?
5228,u5228,OWENS,m346,fantastic voyage,?,?
5229,u5229,OWENS' VOICE,m346,fantastic voyage,?,?
5230,u5230,REID,m346,fantastic voyage,m,5
5231,u5231,ATTENDANT,m347,fargo,?,?
5232,u5232,CARL,m347,fargo,m,2
5233,u5233,CUSTOMER,m347,fargo,?,?
5234,u5234,DETECTIVE SIBERT,m347,fargo,?,?
5235,u5235,GARY,m347,fargo,?,?
5236,u5236,GRIMSRUD,m347,fargo,m,3
5237,u5237,HOOKER ONE,m347,fargo,?,?
5238,u5238,HOOKER TWO,m347,fargo,?,?
5239,u5239,JEAN,m347,fargo,?,?
5240,u5240,JERRY,m347,fargo,m,1
5241,u5241,LOU,m347,fargo,m,22
5242,u5242,MAN,m347,fargo,?,?
5243,u5243,MARGE,m347,fargo,f,2
5244,u5244,MIKE,m347,fargo,m,24
5245,u5245,NORM,m347,fargo,m,21
5246,u5246,SALESMAN,m347,fargo,?,?
5247,u5247,SCOTT,m347,fargo,?,?
5248,u5248,SCOTT'S VOICE,m347,fargo,?,?
5249,u5249,SHEP,m347,fargo,?,?
5250,u5250,STAN,m347,fargo,?,?
5251,u5251,TROOPER,m347,fargo,?,?
5252,u5252,VOICE,m347,fargo,m,?
5253,u5253,WADE,m347,fargo,m,5
5254,u5254,WOMAN,m347,fargo,?,?
5255,u5255,YOUNGER MAN,m347,fargo,?,?
5256,u5256,ANGEL FACE,m348,fight club,?,?
5257,u5257,BANDAGED PROPRIETOR,m348,fight club,?,?
5258,u5258,BOB,m348,fight club,?,?
5259,u5259,BOSS,m348,fight club,?,?
5260,u5260,DETECTIVE STERN,m348,fight club,?,?
5261,u5261,INTERN,m348,fight club,?,?
5262,u5262,JACK,m348,fight club,M,?
5263,u5263,LEADER,m348,fight club,?,?
5264,u5264,LOU,m348,fight club,?,?
5265,u5265,MARLA,m348,fight club,f,3
5266,u5266,RAYMOND,m348,fight club,?,?
5267,u5267,RICKY,m348,fight club,?,?
5268,u5268,SECURITY TFM,m348,fight club,?,?
5269,u5269,TYLER,m348,fight club,m,2
5270,u5270,TYLER'S VOICE,m348,fight club,?,?
5271,u5271,VOICE,m348,fight club,?,?
5272,u5272,WOUNDED BARTENDER,m348,fight club,?,?
5273,u5273,CLEAR,m349,final destination 2,f,1
5274,u5274,DANO,m349,final destination 2,?,?
5275,u5275,DETECTIVE SUBY,m349,final destination 2,?,?
5276,u5276,EUGENE,m349,final destination 2,?,?
5277,u5277,FRANKIE,m349,final destination 2,?,?
5278,u5278,ISABELLA,m349,final destination 2,?,?
5279,u5279,JORGE,m349,final destination 2,?,?
5280,u5280,KAT,m349,final destination 2,?,?
5281,u5281,KIMBERLY,m349,final destination 2,f,2
5282,u5282,MR. BURROUGHS,m349,final destination 2,?,?
5283,u5283,NORA,m349,final destination 2,?,?
5284,u5284,RORY,m349,final destination 2,?,?
5285,u5285,SHAINA,m349,final destination 2,?,?
5286,u5286,STEVE,m349,final destination 2,?,?
5287,u5287,THOMAS,m349,final destination 2,m,3
5288,u5288,TIM,m349,final destination 2,?,?
5289,u5289,ALEX,m350,final destination,m,1
5290,u5290,BILLY,m350,final destination,?,?
5291,u5291,CARTER,m350,final destination,?,?
5292,u5292,CLEAR,m350,final destination,f,2
5293,u5293,MR. BLUDWORTH,m350,final destination,?,?
5294,u5294,TOD,m350,final destination,?,?
5295,u5295,WEINE,m350,final destination,?,?
5296,u5296,BREWER,m351,rambo: first blood part ii,M,?
5297,u5297,CO,m351,rambo: first blood part ii,f,5
5298,u5298,DE FRAVIO,m351,rambo: first blood part ii,?,?
5299,u5299,DOYLE,m351,rambo: first blood part ii,?,?
5300,u5300,KIRKHILL,m351,rambo: first blood part ii,?,?
5301,u5301,PRISONER,m351,rambo: first blood part ii,?,?
5302,u5302,RAMBO,m351,rambo: first blood part ii,m,1
5303,u5303,TECH,m351,rambo: first blood part ii,?,?
5304,u5304,TRAUTMAN,m351,rambo: first blood part ii,m,2
5305,u5305,ANNE,m352,the fisher king,f,9
5306,u5306,DOCTOR,m352,the fisher king,?,?
5307,u5307,EDWIN,m352,the fisher king,?,?
5308,u5308,FRANK,m352,the fisher king,?,?
5309,u5309,GAY BUM,m352,the fisher king,?,?
5310,u5310,JACK,m352,the fisher king,m,1
5311,u5311,LEATHER,m352,the fisher king,?,?
5312,u5312,LYDIA,m352,the fisher king,f,25
5313,u5313,PARRY,m352,the fisher king,m,19
5314,u5314,RECEPTIONIST,m352,the fisher king,?,?
5315,u5315,SONDRA,m352,the fisher king,?,?
5316,u5316,BETTY,m353,five easy pieces,?,?
5317,u5317,BOBBY,m353,five easy pieces,M,?
5318,u5318,CARL,m353,five easy pieces,?,?
5319,u5319,CATHERINE,m353,five easy pieces,f,12
5320,u5320,DRIVER,m353,five easy pieces,?,?
5321,u5321,ELTON,m353,five easy pieces,?,?
5322,u5322,PALM,m353,five easy pieces,?,?
5323,u5323,RAYETTE,m353,five easy pieces,f,2
5324,u5324,SAMIA,m353,five easy pieces,?,?
5325,u5325,SECOND ENGINEER,m353,five easy pieces,?,?
5326,u5326,TERRY,m353,five easy pieces,?,?
5327,u5327,TITA,m353,five easy pieces,f,8
5328,u5328,TWINKY,m353,five easy pieces,?,?
5329,u5329,WAITRESS,m353,five easy pieces,?,?
5330,u5330,AARON,m354,five feet high and rising,?,?
5331,u5331,AMANDA,m354,five feet high and rising,f,3
5332,u5332,CARL0S,m354,five feet high and rising,?,?
5333,u5333,CARLOS,m354,five feet high and rising,m,2
5334,u5334,DONNA,m354,five feet high and rising,?,?
5335,u5335,HECTOR,m354,five feet high and rising,?,?
5336,u5336,JENETTE,m354,five feet high and rising,?,?
5337,u5337,MICHELLE,m354,five feet high and rising,?,?
5338,u5338,VICTOR,m354,five feet high and rising,m,5
5339,u5339,BOYD,m355,fletch,?,?
5340,u5340,CLERK,m355,fletch,?,?
5341,u5341,CREASY,m355,fletch,?,?
5342,u5342,CUMMINGS,m355,fletch,?,?
5343,u5343,DR. DOLEN,m355,fletch,M,?
5344,u5344,FAT SAM,m355,fletch,m,7
5345,u5345,FLETCH,m355,fletch,m,1
5346,u5346,GAIL,m355,fletch,?,?
5347,u5347,GILLETT,m355,fletch,?,?
5348,u5348,GUMMY,m355,fletch,m,14
5349,u5349,LARRY,m355,fletch,?,?
5350,u5350,MAN,m355,fletch,?,?
5351,u5351,MARGIE,m355,fletch,?,?
5352,u5352,MARVIN,m355,fletch,m,12
5353,u5353,MR. STANWYK,m355,fletch,?,?
5354,u5354,MR. UNDERHILL,m355,fletch,?,?
5355,u5355,MRS. STANWYK,m355,fletch,F,?
5356,u5356,RECORDS NURSE,m355,fletch,f,34
5357,u5357,STANWYK,m355,fletch,f,3
5358,u5358,VELMA,m355,fletch,?,?
5359,u5359,WAITER,m355,fletch,m,29
5360,u5360,WALKER,m355,fletch,m,4
5361,u5361,BAND,m356,the adventures of ford fairlane,?,?
5362,u5362,COLLEEN,m356,the adventures of ford fairlane,f,3
5363,u5363,DON,m356,the adventures of ford fairlane,?,?
5364,u5364,FORD,m356,the adventures of ford fairlane,m,1
5365,u5365,GRENDEL,m356,the adventures of ford fairlane,m,2
5366,u5366,JAZZ,m356,the adventures of ford fairlane,f,5
5367,u5367,JOHNNY,m356,the adventures of ford fairlane,?,?
5368,u5368,LT. AMOS,m356,the adventures of ford fairlane,?,?
5369,u5369,MELODI,m356,the adventures of ford fairlane,?,?
5370,u5370,SLEAZY GUY,m356,the adventures of ford fairlane,?,?
5371,u5371,SMILEY,m356,the adventures of ford fairlane,?,?
5372,u5372,THE KID,m356,the adventures of ford fairlane,m,9
5373,u5373,ZUZU,m356,the adventures of ford fairlane,f,6
5374,u5374,1ST MAN,m357,the french connection,?,?
5375,u5375,2ND MAN,m357,the french connection,?,?
5376,u5376,ANGIE,m357,the french connection,?,?
5377,u5377,BLACK PUSHER,m357,the french connection,?,?
5378,u5378,CHARNIER,m357,the french connection,?,?
5379,u5379,DANCER,m357,the french connection,?,?
5380,u5380,DESK CLERK,m357,the french connection,?,?
5381,u5381,DEVEREAUX,m357,the french connection,?,?
5382,u5382,DOYLE,m357,the french connection,m,1
5383,u5383,JESUS,m357,the french connection,?,?
5384,u5384,LA VALLE,m357,the french connection,?,?
5385,u5385,MARIE,m357,the french connection,?,?
5386,u5386,MULDERIG,m357,the french connection,?,?
5387,u5387,MUTCHIE,m357,the french connection,?,?
5388,u5388,NICOLI,m357,the french connection,?,?
5389,u5389,RUSSO,m357,the french connection,m,3
5390,u5390,SAL,m357,the french connection,?,?
5391,u5391,WEINSTOCK,m357,the french connection,?,?
5392,u5392,DARYL,m358,frequency,?,?
5393,u5393,DESK SGT.,m358,frequency,?,?
5394,u5394,FRANK,m358,frequency,m,1
5395,u5395,GIBSON,m358,frequency,?,?
5396,u5396,GORDO,m358,frequency,?,?
5397,u5397,JOHN,m358,frequency,m,2
5398,u5398,JOHNNY,m358,frequency,?,?
5399,u5399,JULIA,m358,frequency,f,4
5400,u5400,SATCH,m358,frequency,m,5
5401,u5401,SHEPARD,m358,frequency,?,?
5402,u5402,SUPERVISOR,m358,frequency,?,?
5403,u5403,ABEL,m359,friday the 13th part iii,?,?
5404,u5404,ANDY,m359,friday the 13th part iii,m,4
5405,u5405,CHILI,m359,friday the 13th part iii,?,?
5406,u5406,CHRIS,m359,friday the 13th part iii,f,1
5407,u5407,CHUCK,m359,friday the 13th part iii,?,?
5408,u5408,DEBBIE,m359,friday the 13th part iii,f,3
5409,u5409,DEREK,m359,friday the 13th part iii,?,?
5410,u5410,SHELLY,m359,friday the 13th part iii,m,6
5411,u5411,VERA,m359,friday the 13th part iii,f,5
5412,u5412,CORT,m360,jason lives: friday the 13th part vi,?,?
5413,u5413,DARREN,m360,jason lives: friday the 13th part vi,?,?
5414,u5414,DEPUTY,m360,jason lives: friday the 13th part vi,?,?
5415,u5415,JILL,m360,jason lives: friday the 13th part vi,?,?
5416,u5416,KATIE,m360,jason lives: friday the 13th part vi,?,?
5417,u5417,LARRY,m360,jason lives: friday the 13th part vi,?,?
5418,u5418,LIZBETH,m360,jason lives: friday the 13th part vi,?,?
5419,u5419,MEGAN,m360,jason lives: friday the 13th part vi,?,?
5420,u5420,NANCY,m360,jason lives: friday the 13th part vi,?,?
5421,u5421,PAULA,m360,jason lives: friday the 13th part vi,?,?
5422,u5422,SHERIFF,m360,jason lives: friday the 13th part vi,m,3
5423,u5423,SISSY,m360,jason lives: friday the 13th part vi,?,?
5424,u5424,STAN,m360,jason lives: friday the 13th part vi,?,?
5425,u5425,TOMMY,m360,jason lives: friday the 13th part vi,m,1
5426,u5426,CAMPBELL,m361,jason goes to hell: the final friday,?,?
5427,u5427,DIANA,m361,jason goes to hell: the final friday,?,?
5428,u5428,DUKE,m361,jason goes to hell: the final friday,?,?
5429,u5429,JESSICA,m361,jason goes to hell: the final friday,?,?
5430,u5430,JOSH,m361,jason goes to hell: the final friday,?,?
5431,u5431,RANDY,m361,jason goes to hell: the final friday,m,11
5432,u5432,SHERIFF,m361,jason goes to hell: the final friday,?,?
5433,u5433,STEVEN,m361,jason goes to hell: the final friday,m,1
5434,u5434,VICKI,m361,jason goes to hell: the final friday,?,?
5435,u5435,EVA,m362,friday the 13th part viii: jason takes manhattan,f,10
5436,u5436,JIM,m362,friday the 13th part viii: jason takes manhattan,?,?
5437,u5437,MCCULLOCH,m362,friday the 13th part viii: jason takes manhattan,m,4
5438,u5438,MISS VAN DEUSEN,m362,friday the 13th part viii: jason takes manhattan,f,?
5439,u5439,RADIO OFFICER,m362,friday the 13th part viii: jason takes manhattan,?,?
5440,u5440,RENNIE,m362,friday the 13th part viii: jason takes manhattan,f,1
5441,u5441,SEAN,m362,friday the 13th part viii: jason takes manhattan,m,2
5442,u5442,SUZY,m362,friday the 13th part viii: jason takes manhattan,?,?
5443,u5443,TAMARA,m362,friday the 13th part viii: jason takes manhattan,f,11
5444,u5444,WAYNE,m362,friday the 13th part viii: jason takes manhattan,?,?
5445,u5445,YOUNG RENNIE,m362,friday the 13th part viii: jason takes manhattan,?,?
5446,u5446,DRIVER,m363,game 6,?,?
5447,u5447,ELLIOT,m363,game 6,m,5
5448,u5448,FIRST MAN,m363,game 6,?,?
5449,u5449,JACK,m363,game 6,?,?
5450,u5450,JOANNA,m363,game 6,f,4
5451,u5451,LAUREL,m363,game 6,f,3
5452,u5452,LILLIAN,m363,game 6,f,13
5453,u5453,MATTHEW,m363,game 6,?,?
5454,u5454,MICHAEL,m363,game 6,m,10
5455,u5455,NICKY,m363,game 6,m,1
5456,u5456,PAISLEY,m363,game 6,f,6
5457,u5457,PETER,m363,game 6,?,?
5458,u5458,SECOND MAN,m363,game 6,?,?
5459,u5459,SIDNEY,m363,game 6,?,?
5460,u5460,STEVEN,m363,game 6,?,?
5461,u5461,TOYOTA,m363,game 6,f,11
5462,u5462,WAITER,m363,game 6,?,?
5463,u5463,BA,m364,gandhi,?,?
5464,u5464,BOURKE-WHITE,m364,gandhi,?,?
5465,u5465,CHARLIE,m364,gandhi,?,?
5466,u5466,COLLINS,m364,gandhi,?,?
5467,u5467,GANDHI,m364,gandhi,?,?
5468,u5468,IRWIN,m364,gandhi,?,?
5469,u5469,JINNAH,m364,gandhi,?,?
5470,u5470,KHAN,m364,gandhi,?,?
5471,u5471,MIRABEHN,m364,gandhi,?,?
5472,u5472,NEHRU,m364,gandhi,?,?
5473,u5473,PATEL,m364,gandhi,?,?
5474,u5474,PORTER,m364,gandhi,?,?
5475,u5475,SENIOR POLICE OFFICER,m364,gandhi,?,?
5476,u5476,SMUTS,m364,gandhi,?,?
5477,u5477,WALKER,m364,gandhi,?,?
5478,u5478,ANTON,m365,gattaca,?,?
5479,u5479,ANTONIO,m365,gattaca,?,?
5480,u5480,CAESAR,m365,gattaca,?,?
5481,u5481,DETECTIVE HUGO,m365,gattaca,M,?
5482,u5482,DIRECTOR JOSEF,m365,gattaca,?,?
5483,u5483,EUGENE,m365,gattaca,m,18
5484,u5484,GENETICIST,m365,gattaca,?,?
5485,u5485,GERMAN,m365,gattaca,?,?
5486,u5486,HUGO,m365,gattaca,?,?
5487,u5487,INVESTIGATOR,m365,gattaca,?,?
5488,u5488,IRENE,m365,gattaca,f,2
5489,u5489,JEROME,m365,gattaca,m,18
5490,u5490,LAMAR,m365,gattaca,?,?
5491,u5491,MARIA,m365,gattaca,?,?
5492,u5492,NURSE,m365,gattaca,?,?
5493,u5493,VINCENT,m365,gattaca,?,?
5494,u5494,BEYNON,m366,the getaway,m,3
5495,u5495,CAROL,m366,the getaway,f,2
5496,u5496,DOC,m366,the getaway,m,1
5497,u5497,FRAN,m366,the getaway,?,?
5498,u5498,HAROLD,m366,the getaway,?,?
5499,u5499,LAUGHLIN,m366,the getaway,?,?
5500,u5500,RUDY,m366,the getaway,?,?
5501,u5501,SALESMAN,m366,the getaway,?,?
5502,u5502,SLIM,m366,the getaway,?,?
5503,u5503,SOLDIER,m366,the getaway,?,?
5504,u5504,ALBERT,m367,get carter,m,?
5505,u5505,BILLY,m367,get carter,?,?
5506,u5506,BRUMBY,m367,get carter,?,?
5507,u5507,CARTER,m367,get carter,m,1
5508,u5508,CON,m367,get carter,?,?
5509,u5509,DOREEN,m367,get carter,?,?
5510,u5510,EDDIE,m367,get carter,?,?
5511,u5511,EDNA,m367,get carter,f,?
5512,u5512,ERIC,m367,get carter,m,?
5513,u5513,GERALD,m367,get carter,?,?
5514,u5514,GLENDA,m367,get carter,f,?
5515,u5515,HARRY,m367,get carter,?,?
5516,u5516,KEITH,m367,get carter,m,?
5517,u5517,KINNEAR,m367,get carter,?,?
5518,u5518,MARGARET,m367,get carter,f,?
5519,u5519,PETER,m367,get carter,?,?
5520,u5520,SID,m367,get carter,?,?
5521,u5521,THORPE,m367,get carter,?,?
5522,u5522,AARONOW,m368,glengarry glen ross,m,4
5523,u5523,BAYLEN,m368,glengarry glen ross,?,?
5524,u5524,LEVENE,m368,glengarry glen ross,m,2
5525,u5525,LINGK,m368,glengarry glen ross,m,7
5526,u5526,MOSS,m368,glengarry glen ross,m,5
5527,u5527,ROMA,m368,glengarry glen ross,m,1
5528,u5528,WILLIAMSON,m368,glengarry glen ross,m,6
5529,u5529,ANTHONY,m369,the godfather: part ii,?,?
5530,u5530,CICCI,m369,the godfather: part ii,?,?
5531,u5531,CLEMENZA,m369,the godfather: part ii,?,?
5532,u5532,CONNIE,m369,the godfather: part ii,?,?
5533,u5533,DEANNA,m369,the godfather: part ii,?,?
5534,u5534,DON CORLEONE,m369,the godfather: part ii,?,?
5535,u5535,DON FRANCESCO,m369,the godfather: part ii,?,?
5536,u5536,FANUCCI,m369,the godfather: part ii,?,?
5537,u5537,FBI MAN #1,m369,the godfather: part ii,?,?
5538,u5538,FREDO,m369,the godfather: part ii,m,5
5539,u5539,GENCO,m369,the godfather: part ii,?,?
5540,u5540,HAGEN,m369,the godfather: part ii,m,2
5541,u5541,KAY,m369,the godfather: part ii,f,3
5542,u5542,KLINGMAN,m369,the godfather: part ii,?,?
5543,u5543,MAMA,m369,the godfather: part ii,?,?
5544,u5544,MAN,m369,the godfather: part ii,?,?
5545,u5545,MICHAEL,m369,the godfather: part ii,m,1
5546,u5546,NERI,m369,the godfather: part ii,?,?
5547,u5547,OLA,m369,the godfather: part ii,?,?
5548,u5548,PENTANGELI,m369,the godfather: part ii,m,8
5549,u5549,ROBERTO,m369,the godfather: part ii,?,?
5550,u5550,ROCCO,m369,the godfather: part ii,?,?
5551,u5551,ROSATO,m369,the godfather: part ii,m,36
5552,u5552,ROTH,m369,the godfather: part ii,m,7
5553,u5553,SAM ROTH,m369,the godfather: part ii,?,?
5554,u5554,SANDRA,m369,the godfather: part ii,?,?
5555,u5555,SENATOR,m369,the godfather: part ii,?,?
5556,u5556,SENATOR GEARY,m369,the godfather: part ii,?,?
5557,u5557,SENATOR KANE,m369,the godfather: part ii,?,?
5558,u5558,TESSIO,m369,the godfather: part ii,?,?
5559,u5559,VITO,m369,the godfather: part ii,?,?
5560,u5560,WIDOW,m369,the godfather: part ii,?,?
5561,u5561,BETTY,m370,gods and monsters,f,4
5562,u5562,CLAY,m370,gods and monsters,m,2
5563,u5563,DAVID,m370,gods and monsters,m,5
5564,u5564,DR. PAYNE,m370,gods and monsters,?,?
5565,u5565,DWIGHT,m370,gods and monsters,?,?
5566,u5566,ELSA LANCHESTER,m370,gods and monsters,?,?
5567,u5567,ERNEST THESIGER,m370,gods and monsters,?,?
5568,u5568,HANNA,m370,gods and monsters,f,3
5569,u5569,HARRY,m370,gods and monsters,?,?
5570,u5570,KAY,m370,gods and monsters,m,8
5571,u5571,PRINCESS MARGARET,m370,gods and monsters,?,?
5572,u5572,WHALE,m370,gods and monsters,m,1
5573,u5573,ATLEY JACKSON,m371,gone in sixty seconds,?,?
5574,u5574,CALITRI,m371,gone in sixty seconds,m,13
5575,u5575,DETECTIVE CASTLEBECK,m371,gone in sixty seconds,?,?
5576,u5576,DETECTIVE DRYCOFF,m371,gone in sixty seconds,?,?
5577,u5577,DONNY ASTRICKY,m371,gone in sixty seconds,?,?
5578,u5578,FREB,m371,gone in sixty seconds,?,?
5579,u5579,HELEN RAINES,m371,gone in sixty seconds,?,?
5580,u5580,JUDGE CROFT,m371,gone in sixty seconds,?,?
5581,u5581,KIP,m371,gone in sixty seconds,m,2
5582,u5582,MEMPHIS,m371,gone in sixty seconds,m,1
5583,u5583,MIRROR MAN,m371,gone in sixty seconds,?,?
5584,u5584,OTTO,m371,gone in sixty seconds,m,12
5585,u5585,SWAY,m371,gone in sixty seconds,f,3
5586,u5586,TOBY,m371,gone in sixty seconds,?,?
5587,u5587,TOM,m371,gone in sixty seconds,?,?
5588,u5588,TUMBLER,m371,gone in sixty seconds,?,?
5589,u5589,ANGIE,m372,goodfellas,?,?
5590,u5590,BILLY,m372,goodfellas,?,?
5591,u5591,HENRY,m372,goodfellas,m,2
5592,u5592,JIMMY,m372,goodfellas,m,1
5593,u5593,JUDY,m372,goodfellas,?,?
5594,u5594,KAREN,m372,goodfellas,f,4
5595,u5595,KAREN'S MOTHER,m372,goodfellas,?,?
5596,u5596,MARTY,m372,goodfellas,?,?
5597,u5597,MCDONALD,m372,goodfellas,?,?
5598,u5598,MICKEY,m372,goodfellas,?,?
5599,u5599,ROBIN,m372,goodfellas,?,?
5600,u5600,SONNY,m372,goodfellas,?,?
5601,u5601,TODDY,m372,goodfellas,?,?
5602,u5602,TOMMY,m372,goodfellas,?,?
5603,u5603,VARIO,m372,goodfellas,?,?
5604,u5604,ALL,m373,good will hunting,?,?
